UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Process temperature [K]_roll_mean,Rotational speed [rpm]_roll_mean,Torque [Nm]_roll_mean,Tool wear [min]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_std,Tool wear [min]_roll_std,Air temperature [K]_roll_var,Process temperature [K]_roll_var,Rotational speed [rpm]_roll_var,Torque [Nm]_roll_var,Tool wear [min]_roll_var,Air temperature [K]_lag1,Process temperature [K]_lag1,Rotational speed [rpm]_lag1,Torque [Nm]_lag1,Tool wear [min]_lag1,Air temperature [K]_lag2,Process temperature [K]_lag2,Rotational speed [rpm]_lag2,Torque [Nm]_lag2,Tool wear [min]_lag2
6653,H36066,H,301.5,310.4,1580,35.7,161,0,0,0,0,0,0,301.51,310.45,1502.0,42.32,150.0,0.0316227766548598,0.0707106781876187,184.67869996894797,11.701642809641852,7.164728420069414,0.0010000000033631,0.0050000000097529,34106.22222222069,136.92844444444285,51.33333333335036,301.5,310.4,1276.0,55.6,158.0,301.6,310.4,1561.0,35.3,156.0
6654,M21513,M,301.4,310.3,1610,29.1,166,0,0,0,0,0,0,301.5,310.43,1532.2,39.18,152.7,0.0471404521149656,0.0823272602938421,173.80180282915674,10.424415784323116,7.631076813488361,0.0022222222256033,0.00677777778749,30207.066666665072,108.66844444444487,58.23333333335969,301.5,310.4,1580.0,35.7,161.0,301.5,310.4,1276.0,55.6,158.0
6655,L53834,L,301.4,310.3,2203,16.6,169,0,0,0,0,0,0,301.48999999999995,310.4,1596.0,36.45,155.4,0.0567646212496999,0.0666666667390561,274.8850264706611,12.432327930752953,8.181279443544813,0.0032222222256218,0.0044444444540963,75561.77777777605,154.56277777777996,66.93333333336892,301.4,310.3,1610.0,29.1,166.0,301.5,310.4,1580.0,35.7,161.0
6656,L53835,L,301.4,310.3,1639,32.7,171,0,0,0,0,0,0,301.48,310.39,1611.3,35.760000000000005,158.1,0.0632455532303903,0.0737864788025327,272.3282537265937,12.429552597651307,8.451824260677574,0.0040000000034181,0.0054444444540766,74162.677777776,154.4937777777804,71.43333333337802,301.4,310.3,2203.0,16.6,169.0,301.4,310.3,1610.0,29.1,166.0
6657,M21516,M,301.4,310.4,1553,44.7,173,0,0,0,0,0,0,301.47,310.38,1618.7,36.81,160.7,0.0674948557965131,0.0632455532793643,269.32262767501726,12.723159111548505,8.654478609370605,0.0045555555589921,0.0040000000096129,72534.67777777597,161.8787777777797,74.90000000005335,301.4,310.3,1639.0,32.7,171.0,301.4,310.3,2203.0,16.6,169.0
6658,L53837,L,301.4,310.3,1374,47.6,176,0,0,0,0,0,0,301.46,310.36,1563.4,39.33,163.4,0.0699205899027201,0.0516397780421385,255.3995562512426,12.028581702668776,8.80908621822163,0.0048888888923443,0.0026666666762413,65228.93333333164,144.68677777777805,77.60000000006225,301.4,310.4,1553.0,44.7,173.0,301.4,310.3,1639.0,32.7,171.0
6659,L53838,L,301.4,310.4,1430,50.9,178,0,0,0,0,0,0,301.45,310.36,1557.6,40.31,166.1,0.0707106781432221,0.0516397780421385,257.9479706366264,12.57558922851904,8.723531395029825,0.0050000000034743,0.0026666666762413,66537.15555555388,158.14544444444408,76.10000000007102,301.4,310.3,1374.0,47.6,176.0,301.4,310.4,1553.0,44.7,173.0
6660,L53839,L,301.3,310.3,1626,31.3,180,0,0,0,0,0,0,301.42999999999995,310.35,1585.2,37.95,168.8,0.0823272602561825,0.0527046277601326,247.83453261310015,11.718574998693365,8.390470785365961,0.0067777777812892,0.0027777777873341,61421.95555555381,137.32500000000118,70.4000000000797,301.4,310.4,1430.0,50.9,178.0,301.4,310.3,1374.0,47.6,176.0
6661,H36074,H,301.4,310.5,1421,43.8,182,0,0,0,0,0,0,301.41,310.36,1571.2,38.8,171.4,0.0567646212510132,0.0699205899464821,253.24858231477376,11.812893144545288,8.002777295697562,0.0032222222257709,0.0048888888984641,64134.84444444274,139.54444444444505,64.0444444445324,301.3,310.3,1626.0,31.3,180.0,301.4,310.4,1430.0,50.9,178.0
6662,M21521,M,301.3,310.4,1501,39.8,187,0,0,0,0,0,0,301.39,310.36,1593.7,37.22,174.3,0.0567646212513609,0.0699205899464821,233.31811855156616,10.272379363019038,7.860590874036502,0.0032222222258104,0.0048888888984641,54437.34444444268,105.52177777777942,61.78888888898594,301.4,310.5,1421.0,43.8,182.0,301.3,310.3,1626.0,31.3,180.0
6663,M21522,M,301.3,310.4,2093,18.7,190,0,0,0,0,0,0,301.37,310.36,1645.0,35.52,177.2,0.0483045891915157,0.0699205899464821,281.41152152042844,11.839087802698431,7.757433710827564,0.0023333333369611,0.0048888888984641,79192.44444444255,140.16400000000277,60.17777777788391,301.3,310.4,1501.0,39.8,187.0,301.4,310.5,1421.0,43.8,182.0
6664,L53843,L,301.3,310.4,1504,47.2,193,0,0,0,0,0,0,301.36,310.37,1634.4,37.33,179.9,0.0516397779847567,0.0674948558421285,284.85169630684493,12.12857507431664,8.116512661105894,0.0026666666703149,0.0045555555651497,81140.488888887,147.10233333333494,65.87777777789228,301.3,310.4,2093.0,18.7,190.0,301.3,310.4,1501.0,39.8,187.0
6665,L53844,L,301.3,310.4,1538,38.4,195,0,0,0,0,0,0,301.35,310.38,1567.9,39.510000000000005,182.5,0.0527046277042793,0.0632455532793664,203.3139061757525,9.705719962990903,8.396427811880624,0.0027777777814466,0.0040000000096131,41336.54444444271,94.20100000000018,70.50000000012245,301.3,310.4,1504.0,47.2,193.0,301.3,310.4,2093.0,18.7,190.0
6666,L53845,L,301.3,310.4,1440,41.5,197,0,0,0,0,0,0,301.34000000000003,310.39,1548.0,40.39,185.1,0.0516397779851566,0.0567646213045987,205.3106048026812,9.414226822563084,8.464960458010768,0.0026666666703562,0.0032222222318545,42152.44444444275,88.62766666666626,71.6555555556859,301.3,310.4,1538.0,38.4,195.0,301.3,310.4,1504.0,47.2,193.0
6667,L53846,L,301.3,310.4,1414,51.4,199,0,0,0,0,0,0,301.33000000000004,310.39,1534.1,41.06,187.7,0.0483045891923767,0.0567646213045987,209.5950858202509,9.976661654971412,8.327331171785033,0.0023333333370442,0.0032222222318545,43930.09999999833,99.53377777777692,69.3444444445827,301.3,310.4,1440.0,41.5,197.0,301.3,310.4,1538.0,38.4,195.0
6668,H36081,H,301.4,310.5,1536,39.9,201,0,0,0,0,0,0,301.33,310.41,1550.3,40.29,190.2,0.0483045891923767,0.0567646213049464,201.9675716544572,9.70938263285111,8.175845182278731,0.0023333333370442,0.0032222222318939,40790.89999999831,94.27211111111076,66.84444444459035,301.3,310.4,1414.0,51.4,199.0,301.3,310.4,1440.0,41.5,197.0
6669,L53848,L,301.4,310.5,1476,39.2,206,0,0,0,0,0,0,301.33,310.42,1554.9,39.12,193.0,0.0483045891923767,0.063245553279985,199.43110757017064,8.96521673531162,8.326663997873805,0.0023333333370442,0.0040000000096914,39772.76666666497,80.37511111111154,69.33333333348777,301.4,310.5,1536.0,39.9,201.0,301.3,310.4,1414.0,51.4,199.0
6670,L53849,L,301.4,310.5,1571,33.9,208,0,0,0,0,0,0,301.34000000000003,310.43999999999994,1549.4,39.38,195.8,0.0516397779851566,0.0516397780436631,198.0057238229869,8.748307772871799,8.175845182279774,0.0026666666703562,0.0026666666763987,39206.26666666498,76.53288888888915,66.8444444446074,301.4,310.5,1476.0,39.2,206.0,301.4,310.5,1536.0,39.9,201.0
6671,L53850,L,301.5,310.6,1998,20.2,210,0,0,0,0,0,0,301.35,310.44999999999993,1607.1,37.02,198.6,0.0707106781445986,0.0707106781876218,236.71804606605625,10.442626319295654,7.705697747637738,0.005000000003669,0.0050000000097534,56035.43333333152,109.04844444444628,59.377777777949305,301.4,310.5,1571.0,33.9,208.0,301.4,310.5,1476.0,39.2,206.0
6672,L53851,L,301.5,310.6,1357,42.1,212,0,0,0,0,0,0,301.37,310.47,1592.7,37.25,201.1,0.0823272602568922,0.0823272602943369,248.00047042965772,10.535574656056262,7.57847829933638,0.006777777781406,0.0067777777875715,61504.23333333155,110.99833333333504,57.43333333351244,301.5,310.6,1998.0,20.2,210.0,301.4,310.5,1571.0,33.9,208.0
6673,L53852,L,301.6,310.7,1424,50.5,214,0,0,0,0,0,0,301.4,310.5,1525.8,40.43,203.5,0.1054092553558665,0.1054092553856801,178.55643365613673,9.001981263403419,7.472170590499105,0.0111111111146782,0.0111111111209635,31882.399999998357,81.0356666666662,55.83333333351974,301.5,310.6,1357.0,42.1,212.0,301.5,310.6,1998.0,20.2,210.0
6674,L53853,L,301.6,310.7,1380,51.8,216,1,0,0,0,1,0,301.42999999999995,310.53,1513.4,40.89,205.8,0.1159501808879517,0.1159501809155863,184.44704148104276,9.490632808781,7.420691791663364,0.0134444444479487,0.0134444444543571,34020.7111111095,90.07211111111032,55.06666666686003,301.6,310.7,1424.0,50.5,214.0,301.5,310.6,1357.0,42.1,212.0
6675,L53854,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,0,301.45,310.56,1521.4,40.6,208.1,0.1080123449894868,0.1173787791202161,187.3447208875735,9.618616209090431,7.264066813216061,0.0116666666701279,0.0137777777877525,35098.044444442814,92.51777777777718,52.76666666686694,301.6,310.7,1380.0,51.8,216.0,301.6,310.7,1424.0,50.5,214.0
6676,L53855,L,301.5,310.6,1579,28.0,220,0,0,0,0,0,0,301.47,310.58000000000004,1535.3,39.25,210.4,0.0948683298230733,0.1032795559473587,185.78425360855323,10.39436278844346,6.995236474454634,0.0090000000034194,0.0106666666766836,34515.788888887226,108.0427777777781,48.933333333540496,301.5,310.7,1618.0,35.5,218.0,301.6,310.7,1380.0,51.8,216.0
6677,L53856,L,301.5,310.7,1423,44.0,222,0,0,0,0,0,0,301.48999999999995,310.61,1536.2,38.510000000000005,212.7,0.073786478760158,0.0875595036346648,185.1520696316604,9.67154474620154,6.60050503119881,0.0054444444478232,0.0076666666767488,34281.28888888722,93.5387777777786,43.566666666880806,301.5,310.6,1579.0,28.0,220.0,301.5,310.7,1618.0,35.5,218.0
6678,L53857,L,301.5,310.7,1435,38.5,224,0,0,0,0,0,0,301.5,310.63,1526.1,38.37,215.0,0.0666666666918507,0.0823272602963552,187.8985837567067,9.659313295122706,6.055300708213249,0.0044444444478023,0.0067777777879038,35305.87777777613,93.30233333333426,36.66666666688787,301.5,310.7,1423.0,44.0,222.0,301.5,310.6,1579.0,28.0,220.0
6679,M21538,M,301.5,310.7,1336,65.6,0,1,0,0,1,0,0,301.51,310.65,1512.1,41.010000000000005,194.4,0.0567646212491472,0.0707106781905617,197.03944895488016,12.956375521983984,68.50012165439435,0.0032222222255591,0.0050000000101691,38824.54444444284,167.86766666666577,4692.266666666825,301.5,310.7,1435.0,38.5,224.0,301.5,310.7,1423.0,44.0,222.0
6680,L53859,L,301.6,310.8,1392,42.4,3,0,0,0,0,0,0,301.53000000000003,310.68,1494.2,41.86,173.9,0.0483045891880937,0.0632455532842935,199.21278406099287,12.714663450782531,90.9681873575109,0.0023333333366305,0.0040000000102364,39685.73333333178,161.6626666666652,8275.211111111206,301.5,310.7,1336.0,65.6,0.0,301.5,310.7,1435.0,38.5,224.0
6681,L53860,L,301.5,310.8,1417,49.7,5,0,0,0,0,0,0,301.53000000000003,310.7,1436.1,44.81,153.4,0.0483045891880937,0.0666666667437896,91.62780994629402,10.329294909785943,104.0824459529828,0.0023333333366305,0.0044444444547275,8395.655555554178,106.69433333332984,10833.155555555588,301.6,310.8,1392.0,42.4,3.0,301.5,310.7,1336.0,65.6,0.0
6682,L53861,L,301.4,310.7,1425,45.1,7,0,0,0,0,0,0,301.52,310.71,1442.9,45.11,132.9,0.063245553229596,0.0567646213105374,87.5372301747392,10.285313153553613,111.20296758630128,0.0040000000033176,0.0032222222325287,7662.76666666527,105.78766666666296,12366.09999999997,301.5,310.8,1417.0,49.7,5.0,301.6,310.8,1392.0,42.4,3.0
6683,L53862,L,301.5,310.8,1512,38.9,9,0,0,0,0,0,0,301.51,310.72,1451.7,43.95,112.4,0.0567646212491472,0.0632455532850271,89.81963408222752,10.263987745727366,113.46384642010136,0.0032222222255591,0.0040000000103292,8067.566666665248,105.34944444444156,12874.04444444435,301.4,310.7,1425.0,45.1,7.0,301.5,310.8,1417.0,49.7,5.0
6684,L53863,L,301.5,310.9,1318,50.6,11,0,0,0,0,0,0,301.5,310.74,1445.5,43.83,91.9,0.047140452114706,0.0843274043326634,97.15880471337596,10.168584518560502,111.16199390479072,0.0022222222255788,0.0071111111214845,9439.83333333193,103.40011111110832,12356.98888888873,301.5,310.8,1512.0,38.9,9.0,301.4,310.7,1425.0,45.1,7.0
6685,L53864,L,301.6,310.9,1538,40.4,13,0,0,0,0,0,0,301.51000000000005,310.76,1437.5,44.32,71.4,0.0567646212491472,0.096609178361846,83.74465157050498,9.835174968787468,103.99487166842944,0.0032222222255591,0.0093333333437509,7013.166666665284,96.73066666666354,10814.933333333112,301.5,310.9,1318.0,50.6,11.0,301.5,310.8,1512.0,38.9,9.0
6686,L53865,L,301.6,310.9,1532,43.6,15,0,0,0,0,0,0,301.52000000000004,310.79,1432.8,45.88,50.9,0.063245553229596,0.0875595036369762,75.86947856533882,8.030608113129567,90.81782742268994,0.0040000000033176,0.0076666666771536,5756.177777776406,64.49066666666243,8247.877777777494,301.6,310.9,1538.0,40.4,13.0,301.5,310.9,1318.0,50.6,11.0
6687,L53866,L,301.7,311.0,1715,24.8,17,0,0,0,0,0,0,301.54,310.82000000000005,1462.0,43.96,30.4,0.0843274042905936,0.1032795559499788,116.81894823471586,10.458298140710903,68.23358573475291,0.0071111111143892,0.0106666666772248,13646.666666665224,109.37599999999712,4655.822222221875,301.6,310.9,1532.0,43.6,15.0,301.6,310.9,1538.0,40.4,13.0
6688,L53867,L,301.7,311.0,1700,28.7,19,0,0,0,0,0,0,301.56000000000006,310.85,1488.5,42.98,9.9,0.0966091783246969,0.108012345022676,138.1273566918051,11.439871794153312,6.226288353927727,0.009333333336573,0.0116666666772976,19079.166666665154,130.87066666666453,38.76666666625604,301.7,311.0,1715.0,24.8,17.0,301.6,310.9,1532.0,43.6,15.0
6689,L53868,L,301.7,311.0,1548,40.3,21,0,0,0,0,0,0,301.58000000000004,310.88,1509.7,40.45,12.0,0.1032795559143634,0.1032795559506916,128.02000711693722,8.228304807188398,6.055300708161612,0.0106666666698681,0.010666666677372,16389.122222220656,67.7049999999997,36.66666666626252,301.7,311.0,1700.0,28.7,19.0,301.7,311.0,1715.0,24.8,17.0
6690,L53869,L,301.7,311.0,1546,43.0,23,0,0,0,0,0,0,301.59,310.9,1525.1,40.510000000000005,14.0,0.1100504934759215,0.10540925538997,121.37860876886444,8.246271884918643,6.055300708162121,0.0121111111142938,0.0111111111218679,14732.766666665057,68.00099999999966,36.66666666626868,301.7,311.0,1548.0,40.3,21.0,301.7,311.0,1700.0,28.7,19.0
6691,L53870,L,301.7,311.0,1343,49.2,25,0,0,0,0,0,0,301.61,310.92,1517.7,40.46,16.0,0.110050493475753,0.1032795559511873,130.60632109936148,8.185651402844405,6.05530070816263,0.0121111111142567,0.0106666666774744,17058.011111109518,67.00488888888859,36.66666666627484,301.7,311.0,1546.0,43.0,23.0,301.7,311.0,1548.0,40.3,21.0
6692,M21551,M,301.7,311.0,1510,47.8,27,0,0,0,0,0,0,301.64,310.95,1526.2,40.73,18.0,0.0843274042894814,0.0707106781955985,126.60770557556714,8.39749301213692,6.05530070816314,0.0071111111142016,0.0050000000108814,16029.511111109496,70.5178888888884,36.66666666628102,301.7,311.0,1343.0,49.2,25.0,301.7,311.0,1546.0,43.0,23.0
6693,M21552,M,301.8,311.0,1839,23.6,30,0,0,0,0,0,0,301.67,310.97,1558.9,39.2,20.1,0.0823272602533155,0.0483045892671074,160.2827016382078,10.007441675517748,6.2262883539302525,0.0067777777808171,0.0023333333442639,25690.54444444274,100.14888888888946,38.76666666628749,301.7,311.0,1510.0,47.8,27.0,301.7,311.0,1343.0,49.2,25.0
6694,M21553,M,301.8,311.0,1756,26.7,33,0,0,0,0,0,0,301.7,310.98,1602.7,36.81,22.3,0.0666666666890904,0.0421637022654853,146.38081993363275,9.83479650131229,6.5328231093000975,0.0044444444474342,0.0017777777887324,21427.344444442617,96.72322222222448,42.6777777774054,301.8,311.0,1839.0,23.6,30.0,301.7,311.0,1510.0,47.8,27.0
6695,M21554,M,301.7,310.9,1300,62.7,36,0,0,0,0,0,0,301.71,310.98,1578.9,39.04,24.6,0.0567646212459538,0.0421637022654853,174.68158333251333,12.815719514200808,6.931409989611,0.0032222222251965,0.0017777777887324,30513.6555555538,164.2426666666674,48.044444444079154,301.8,311.0,1756.0,26.7,33.0,301.8,311.0,1839.0,23.6,30.0
6696,M21555,M,301.7,311.0,1311,55.8,39,0,0,0,0,0,0,301.72,310.98999999999995,1556.8,40.26,27.0,0.0421637021706676,0.0316227767752821,194.16762517645665,13.837967095398556,7.378647873701966,0.0017777777807367,0.0010000000109793,37701.06666666496,191.4893333333332,54.44444444408654,301.7,310.9,1300.0,62.7,36.0,301.8,311.0,1756.0,26.7,33.0
6697,L53876,L,301.7,310.9,1636,31.3,42,0,0,0,0,0,0,301.72,310.98,1548.9,40.91,29.5,0.0421637021706676,0.0421637022654853,188.54144843449168,13.167506302342204,7.835106182339757,0.0017777777807367,0.0017777777887324,35547.87777777609,173.38322222222166,61.38888888853868,301.7,311.0,1311.0,55.8,39.0,301.7,310.9,1300.0,62.7,36.0
6698,L53877,L,301.6,310.9,1643,34.1,44,0,0,0,0,0,0,301.71,310.97,1543.2,41.45,32.0,0.0567646212459538,0.0483045892670965,184.27925668518088,12.714056088527425,8.096638534306262,0.0032222222251965,0.0023333333442628,33958.84444444278,161.6472222222213,65.55555555521306,301.7,310.9,1636.0,31.3,42.0,301.7,311.0,1311.0,55.8,39.0
6699,L53878,L,301.6,310.8,1418,44.7,46,0,0,0,0,0,0,301.7,310.95,1530.2,41.89,34.5,0.0666666666890904,0.070710678195574,188.44144389644265,12.745931812848228,8.181958472401925,0.0044444444474342,0.005000000010878,35510.177777776145,162.45877777777653,66.94444444410965,301.6,310.9,1643.0,34.1,44.0,301.7,310.9,1636.0,31.3,42.0
6700,M21559,M,301.7,310.8,1516,40.4,48,0,0,0,0,0,0,301.7,310.92999999999995,1527.2,41.63,37.0,0.0666666666890904,0.0823272603006041,188.4007548935057,12.747291651344742,8.096638534307214,0.0044444444474342,0.0067777777886034,35494.84444444282,162.49344444444338,65.55555555522847,301.6,310.8,1418.0,44.7,46.0,301.6,310.9,1643.0,34.1,44.0
6701,H36114,H,301.6,310.9,1419,50.2,51,0,0,0,0,0,0,301.69,310.92,1534.8,41.73,39.6,0.0737864787576276,0.0788810638431157,181.55305315832467,12.817006930897149,7.988881162084159,0.0054444444474498,0.0062222222330216,32961.51111110947,164.27566666666556,63.82222222190314,301.7,310.8,1516.0,40.4,48.0,301.6,310.8,1418.0,44.7,46.0
6702,L53881,L,301.6,310.9,1623,34.1,56,0,0,0,0,0,0,301.68,310.91,1546.1,40.36,42.5,0.0788810637938143,0.073786478810265,183.3457268538154,12.828284721227885,8.168367169876243,0.0062222222252438,0.0054444444552176,33615.65555555388,164.56488888888873,66.72222222191203,301.6,310.9,1419.0,50.2,51.0,301.7,310.8,1516.0,40.4,48.0
6703,M21562,M,301.6,310.8,1664,32.0,58,0,0,0,0,0,0,301.66,310.89,1528.6,41.2,45.3,0.0699205898998488,0.0737864788099161,159.020753362567,11.846330890007875,8.206366092500556,0.0048888888919428,0.0054444444551662,25287.59999999837,140.33555555555483,67.34444444414284,301.6,310.9,1623.0,34.1,56.0,301.6,310.9,1419.0,50.2,51.0
6704,M21563,M,301.5,310.7,1744,28.2,61,0,0,0,0,0,0,301.63,310.86,1527.4,41.35,48.1,0.0674948557940578,0.084327404334271,157.14833756676643,11.650202668718745,8.319321553517337,0.0045555555586606,0.0071111111217556,24695.59999999837,135.72722222222137,69.21111111081811,301.6,310.8,1664.0,32.0,58.0,301.6,310.9,1623.0,34.1,56.0
6705,M21564,M,301.5,310.7,1510,36.0,64,0,0,0,0,0,0,301.61,310.84000000000003,1548.4,38.67999999999999,50.9,0.0737864787585464,0.0966091783627537,135.99117618433309,8.963233543512997,8.504247304843494,0.0054444444475854,0.0093333333439263,18493.599999998325,80.33955555555656,72.32222222193782,301.5,310.7,1744.0,28.2,61.0,301.6,310.8,1664.0,32.0,58.0
6706,M21565,M,301.5,310.6,1382,58.1,67,0,0,0,0,0,0,301.59000000000003,310.8,1555.5,38.91,53.7,0.0737864787587857,0.1054092553887048,123.49921277301272,9.466719483420782,8.756584823862667,0.0054444444476207,0.0111111111216012,15252.055555553869,89.61877777777863,76.67777777750197,301.5,310.7,1510.0,36.0,64.0,301.5,310.7,1744.0,28.2,61.0
6707,L53886,L,301.4,310.6,1381,46.1,70,0,0,0,0,0,0,301.56,310.77,1530.0,40.39,56.5,0.0843274042902981,0.1159501809177535,131.12165682635063,9.300232971992322,9.070709882777123,0.0071111111143393,0.0134444444548597,17192.888888887264,86.49433333333313,82.27777777751056,301.5,310.6,1382.0,58.1,67.0,301.5,310.7,1510.0,36.0,64.0
6708,L53887,L,301.3,310.6,1556,39.0,72,0,0,0,0,0,0,301.53000000000003,310.74,1521.3,40.88,59.3,0.1159501808869765,0.1173787791217832,125.55923790076388,9.05793697384905,9.104943712057826,0.0134444444477225,0.0137777777881203,15765.122222220622,82.04622222222166,82.89999999974137,301.4,310.6,1381.0,46.1,70.0,301.5,310.6,1382.0,58.1,67.0
6709,M21568,M,301.4,310.6,1464,37.4,74,0,0,0,0,0,0,301.51,310.72,1525.9,40.15,62.1,0.119721899987623,0.122927259472445,122.15059012000332,9.009901960250916,8.862530363513256,0.0143333333366464,0.0151111111214058,14920.766666665057,81.1783333333333,78.54444444419441,301.3,310.6,1556.0,39.0,72.0,301.4,310.6,1381.0,46.1,70.0
6710,L53889,L,301.4,310.6,1481,37.6,77,0,0,0,0,0,0,301.48,310.7,1522.4,39.870000000000005,65.0,0.1032795559151674,0.1247219129335407,122.96449352014209,9.044709933313392,8.472176684744992,0.0106666666700341,0.0155555555658017,15120.266666665062,81.80677777777794,71.77777777753664,301.4,310.6,1464.0,37.4,74.0,301.3,310.6,1556.0,39.0,72.0
6711,L53890,L,301.5,310.7,1323,49.7,79,0,0,0,0,0,0,301.47,310.68,1512.8,39.82,67.8,0.0948683298228904,0.1032795559482373,135.08417129083537,8.982427288879114,7.941452428015554,0.0090000000033847,0.010666666676865,18247.73333333175,80.6840000000002,63.06666666643413,301.4,310.6,1481.0,37.6,77.0,301.4,310.6,1464.0,37.4,74.0
6712,L53891,L,301.5,310.7,1426,46.1,81,0,0,0,0,0,0,301.46,310.66,1493.1,41.02,70.3,0.0843274042913307,0.0699205899506059,131.54589397704777,8.934800874483214,7.746683878336991,0.0071111111145135,0.0048888888990407,17304.322222220693,79.830666666666,60.01111111088624,301.5,310.7,1323.0,49.7,79.0,301.4,310.6,1481.0,37.6,77.0
6713,H36126,H,301.4,310.7,1516,36.4,83,0,0,0,0,0,0,301.44,310.65,1478.3,41.46,72.8,0.0699205899026018,0.0527046277655525,117.7879922195366,8.540908096397603,7.360555534574858,0.0048888888923278,0.0027777777879054,13874.011111109614,72.94711111111013,54.17777777756058,301.5,310.7,1426.0,46.1,81.0,301.5,310.7,1323.0,49.7,79.0
6714,L53893,L,301.3,310.6,1416,45.2,88,0,0,0,0,0,0,301.42,310.64,1445.5,43.16,75.5,0.0788810637967022,0.0516397780472702,72.56606185629695,7.194009853883687,7.501851623270674,0.0062222222256994,0.0026666666767713,5265.833333331916,51.75377777777559,56.27777777756884,301.4,310.7,1516.0,36.4,83.0,301.5,310.7,1426.0,46.1,81.0
6715,L53894,L,301.3,310.6,1440,53.8,90,0,0,0,0,0,0,301.4,310.63,1438.5,44.940000000000005,78.1,0.0816496581143005,0.0483045892583206,68.93837828088648,7.424015086191334,7.578478299311303,0.0066666666701821,0.002333333343415,4752.4999999986,55.11599999999652,57.433333333132346,301.3,310.6,1416.0,45.2,88.0,301.4,310.7,1516.0,36.4,83.0
6716,L53895,L,301.3,310.6,1576,30.4,92,0,0,0,0,0,0,301.38,310.63,1457.9,42.17,80.6,0.0788810637971954,0.0483045892583206,77.97642093749094,7.130069346709568,7.633260552769917,0.0062222222257772,0.002333333343415,6080.322222220777,50.8378888888874,58.2666666664733,301.3,310.6,1440.0,53.8,90.0,301.3,310.6,1416.0,45.2,88.0
